date_time,subject,subject_count
09/06/2017 03:35, BBC Coverage,24
09/06/2017 03:35, Conservative Seats,39
09/06/2017 03:35, ITV Coverage,2
09/06/2017 03:35, Labour Seats,93
09/06/2017 03:35, Lib Dem Seats,2
09/06/2017 03:35, SNP Seats,4
09/06/2017 03:35," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:35," ""exit poll"" OR #exitpoll",71
09/06/2017 03:35," ""for the many"" OR #forthemany",7
09/06/2017 03:35," ""hung parliament"" OR #hungparliament",86
09/06/2017 03:35," ""strong and stable"" OR #strongandstable",7
09/06/2017 03:36, BBC Coverage,26
09/06/2017 03:36, Conservative Seats,23
09/06/2017 03:36, ITV Coverage,1
09/06/2017 03:36, Labour Seats,89
09/06/2017 03:36, Lib Dem Seats,2
09/06/2017 03:36, SNP Seats,30
09/06/2017 03:36," ""exit poll"" OR #exitpoll",61
09/06/2017 03:36," ""for the many"" OR #forthemany",9
09/06/2017 03:36," ""hung parliament"" OR #hungparliament",65
09/06/2017 03:36," ""strong and stable"" OR #strongandstable",8
09/06/2017 03:37, BBC Coverage,39
09/06/2017 03:37, Conservative Seats,29
09/06/2017 03:37, ITV Coverage,4
09/06/2017 03:37, Labour Seats,88
09/06/2017 03:37, Lib Dem Seats,1
09/06/2017 03:37, SNP Seats,11
09/06/2017 03:37," ""exit poll"" OR #exitpoll",65
09/06/2017 03:37," ""for the many"" OR #forthemany",15
09/06/2017 03:37," ""hung parliament"" OR #hungparliament",93
09/06/2017 03:37," ""strong and stable"" OR #strongandstable",15
09/06/2017 03:38, BBC Coverage,31
09/06/2017 03:38, Conservative Seats,37
09/06/2017 03:38, ITV Coverage,2
09/06/2017 03:38, Labour Seats,79
09/06/2017 03:38, Lib Dem Seats,3
09/06/2017 03:38, SNP Seats,5
09/06/2017 03:38," ""exit poll"" OR #exitpoll",73
09/06/2017 03:38," ""for the many"" OR #forthemany",13
09/06/2017 03:38," ""hung parliament"" OR #hungparliament",51
09/06/2017 03:38," ""strong and stable"" OR #strongandstable",14
09/06/2017 03:39, BBC Coverage,30
09/06/2017 03:39, Conservative Seats,58
09/06/2017 03:39, ITV Coverage,1
09/06/2017 03:39, Labour Seats,82
09/06/2017 03:39, Lib Dem Seats,3
09/06/2017 03:39, SNP Seats,8
09/06/2017 03:39," ""exit poll"" OR #exitpoll",55
09/06/2017 03:39," ""for the many"" OR #forthemany",12
09/06/2017 03:39," ""hung parliament"" OR #hungparliament",70
09/06/2017 03:39," ""strong and stable"" OR #strongandstable",16
09/06/2017 03:40, BBC Coverage,25
09/06/2017 03:40, Conservative Seats,56
09/06/2017 03:40, ITV Coverage,4
09/06/2017 03:40, Labour Seats,74
09/06/2017 03:40, Lib Dem Seats,3
09/06/2017 03:40, SNP Seats,2
09/06/2017 03:40," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:40," ""exit poll"" OR #exitpoll",59
09/06/2017 03:40," ""for the many"" OR #forthemany",15
09/06/2017 03:40," ""hung parliament"" OR #hungparliament",52
09/06/2017 03:40," ""strong and stable"" OR #strongandstable",10
09/06/2017 03:41, BBC Coverage,17
09/06/2017 03:41, Conservative Seats,54
09/06/2017 03:41, ITV Coverage,4
09/06/2017 03:41, Labour Seats,77
09/06/2017 03:41, Lib Dem Seats,3
09/06/2017 03:41, SNP Seats,2
09/06/2017 03:41," ""exit poll"" OR #exitpoll",68
09/06/2017 03:41," ""for the many"" OR #forthemany",14
09/06/2017 03:41," ""hung parliament"" OR #hungparliament",66
09/06/2017 03:41," ""strong and stable"" OR #strongandstable",14
09/06/2017 03:42, BBC Coverage,14
09/06/2017 03:42, Conservative Seats,46
09/06/2017 03:42, ITV Coverage,6
09/06/2017 03:42, Labour Seats,83
09/06/2017 03:42, Lib Dem Seats,1
09/06/2017 03:42, SNP Seats,4
09/06/2017 03:42," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:42," ""exit poll"" OR #exitpoll",71
09/06/2017 03:42," ""for the many"" OR #forthemany",19
09/06/2017 03:42," ""hung parliament"" OR #hungparliament",72
09/06/2017 03:42," ""strong and stable"" OR #strongandstable",17
09/06/2017 03:43, BBC Coverage,7
09/06/2017 03:43, Conservative Seats,41
09/06/2017 03:43, ITV Coverage,2
09/06/2017 03:43, Labour Seats,157
09/06/2017 03:43, Lib Dem Seats,1
09/06/2017 03:43, SNP Seats,7
09/06/2017 03:43," ""exit poll"" OR #exitpoll",90
09/06/2017 03:43," ""for the many"" OR #forthemany",17
09/06/2017 03:43," ""hung parliament"" OR #hungparliament",90
09/06/2017 03:43," ""strong and stable"" OR #strongandstable",16
09/06/2017 03:44, BBC Coverage,13
09/06/2017 03:44, Conservative Seats,42
09/06/2017 03:44, ITV Coverage,5
09/06/2017 03:44, Labour Seats,154
09/06/2017 03:44, Lib Dem Seats,1
09/06/2017 03:44, SNP Seats,9
09/06/2017 03:44," ""exit poll"" OR #exitpoll",61
09/06/2017 03:44," ""for the many"" OR #forthemany",16
09/06/2017 03:44," ""hung parliament"" OR #hungparliament",73
09/06/2017 03:44," ""strong and stable"" OR #strongandstable",23
09/06/2017 03:45, BBC Coverage,21
09/06/2017 03:45, Conservative Seats,39
09/06/2017 03:45, ITV Coverage,2
09/06/2017 03:45, Labour Seats,110
09/06/2017 03:45, SNP Seats,6
09/06/2017 03:45," ""exit poll"" OR #exitpoll",67
09/06/2017 03:45," ""for the many"" OR #forthemany",14
09/06/2017 03:45," ""hung parliament"" OR #hungparliament",64
09/06/2017 03:45," ""strong and stable"" OR #strongandstable",17
09/06/2017 03:46, BBC Coverage,24
09/06/2017 03:46, Conservative Seats,39
09/06/2017 03:46, ITV Coverage,3
09/06/2017 03:46, Labour Seats,108
09/06/2017 03:46, SNP Seats,9
09/06/2017 03:46," ""exit poll"" OR #exitpoll",72
09/06/2017 03:46," ""for the many"" OR #forthemany",13
09/06/2017 03:46," ""hung parliament"" OR #hungparliament",64
09/06/2017 03:46," ""strong and stable"" OR #strongandstable",42
09/06/2017 03:47, BBC Coverage,14
09/06/2017 03:47, Conservative Seats,32
09/06/2017 03:47, ITV Coverage,2
09/06/2017 03:47, Labour Seats,104
09/06/2017 03:47, SNP Seats,3
09/06/2017 03:47," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:47," ""exit poll"" OR #exitpoll",72
09/06/2017 03:47," ""for the many"" OR #forthemany",15
09/06/2017 03:47," ""hung parliament"" OR #hungparliament",62
09/06/2017 03:47," ""strong and stable"" OR #strongandstable",34
09/06/2017 03:48, BBC Coverage,10
09/06/2017 03:48, Conservative Seats,33
09/06/2017 03:48, ITV Coverage,4
09/06/2017 03:48, Labour Seats,109
09/06/2017 03:48, Lib Dem Seats,2
09/06/2017 03:48, SNP Seats,3
09/06/2017 03:48," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:48," ""exit poll"" OR #exitpoll",77
09/06/2017 03:48," ""for the many"" OR #forthemany",10
09/06/2017 03:48," ""hung parliament"" OR #hungparliament",60
09/06/2017 03:48," ""strong and stable"" OR #strongandstable",24
09/06/2017 03:49, BBC Coverage,13
09/06/2017 03:49, Conservative Seats,34
09/06/2017 03:49, ITV Coverage,3
09/06/2017 03:49, Labour Seats,108
09/06/2017 03:49, Lib Dem Seats,1
09/06/2017 03:49, SNP Seats,4
09/06/2017 03:49," ""exit poll"" OR #exitpoll",64
09/06/2017 03:49," ""for the many"" OR #forthemany",17
09/06/2017 03:49," ""hung parliament"" OR #hungparliament",49
09/06/2017 03:49," ""strong and stable"" OR #strongandstable",34
09/06/2017 03:50, BBC Coverage,15
09/06/2017 03:50, Conservative Seats,41
09/06/2017 03:50, ITV Coverage,6
09/06/2017 03:50, Labour Seats,88
09/06/2017 03:50, Lib Dem Seats,1
09/06/2017 03:50, SNP Seats,5
09/06/2017 03:50," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:50," ""exit poll"" OR #exitpoll",78
09/06/2017 03:50," ""for the many"" OR #forthemany",11
09/06/2017 03:50," ""hung parliament"" OR #hungparliament",73
09/06/2017 03:50," ""strong and stable"" OR #strongandstable",32
09/06/2017 03:51, BBC Coverage,14
09/06/2017 03:51, Conservative Seats,33
09/06/2017 03:51, ITV Coverage,8
09/06/2017 03:51, Labour Seats,91
09/06/2017 03:51, Lib Dem Seats,2
09/06/2017 03:51, SNP Seats,3
09/06/2017 03:51," ""coalitionofchaos"" OR #coalitionofchaos",3
09/06/2017 03:51," ""exit poll"" OR #exitpoll",82
09/06/2017 03:51," ""for the many"" OR #forthemany",14
09/06/2017 03:51," ""hung parliament"" OR #hungparliament",78
09/06/2017 03:51," ""strong and stable"" OR #strongandstable",36
09/06/2017 03:52, BBC Coverage,10
09/06/2017 03:52, Conservative Seats,33
09/06/2017 03:52, ITV Coverage,7
09/06/2017 03:52, Labour Seats,113
09/06/2017 03:52, Lib Dem Seats,2
09/06/2017 03:52, SNP Seats,7
09/06/2017 03:52," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:52," ""exit poll"" OR #exitpoll",72
09/06/2017 03:52," ""for the many"" OR #forthemany",12
09/06/2017 03:52," ""hung parliament"" OR #hungparliament",78
09/06/2017 03:52," ""strong and stable"" OR #strongandstable",25
09/06/2017 03:53, BBC Coverage,9
09/06/2017 03:53, Conservative Seats,34
09/06/2017 03:53, ITV Coverage,2
09/06/2017 03:53, Labour Seats,112
09/06/2017 03:53, Lib Dem Seats,7
09/06/2017 03:53, SNP Seats,8
09/06/2017 03:53," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:53," ""exit poll"" OR #exitpoll",64
09/06/2017 03:53," ""for the many"" OR #forthemany",21
09/06/2017 03:53," ""hung parliament"" OR #hungparliament",52
09/06/2017 03:53," ""strong and stable"" OR #strongandstable",18
09/06/2017 03:54, BBC Coverage,6
09/06/2017 03:54, Conservative Seats,22
09/06/2017 03:54, ITV Coverage,6
09/06/2017 03:54, Labour Seats,120
09/06/2017 03:54, Lib Dem Seats,5
09/06/2017 03:54, SNP Seats,10
09/06/2017 03:54," ""exit poll"" OR #exitpoll",44
09/06/2017 03:54," ""for the many"" OR #forthemany",9
09/06/2017 03:54," ""hung parliament"" OR #hungparliament",54
09/06/2017 03:54," ""strong and stable"" OR #strongandstable",15
09/06/2017 03:55, BBC Coverage,11
09/06/2017 03:55, Conservative Seats,133
09/06/2017 03:55, ITV Coverage,5
09/06/2017 03:55, Labour Seats,128
09/06/2017 03:55, Lib Dem Seats,4
09/06/2017 03:55, SNP Seats,3
09/06/2017 03:55," ""exit poll"" OR #exitpoll",60
09/06/2017 03:55," ""for the many"" OR #forthemany",9
09/06/2017 03:55," ""hung parliament"" OR #hungparliament",67
09/06/2017 03:55," ""strong and stable"" OR #strongandstable",13
09/06/2017 03:56, BBC Coverage,12
09/06/2017 03:56, Conservative Seats,57
09/06/2017 03:56, ITV Coverage,3
09/06/2017 03:56, Labour Seats,119
09/06/2017 03:56, SNP Seats,5
09/06/2017 03:56," ""exit poll"" OR #exitpoll",63
09/06/2017 03:56," ""for the many"" OR #forthemany",13
09/06/2017 03:56," ""hung parliament"" OR #hungparliament",72
09/06/2017 03:56," ""strong and stable"" OR #strongandstable",13
09/06/2017 03:57, Conservative Seats,56
09/06/2017 03:57, ITV Coverage,3
09/06/2017 03:57, Labour Seats,91
09/06/2017 03:57, Lib Dem Seats,6
09/06/2017 03:57, SNP Seats,32
09/06/2017 03:57," ""exit poll"" OR #exitpoll",73
09/06/2017 03:57," ""for the many"" OR #forthemany",9
09/06/2017 03:57," ""hung parliament"" OR #hungparliament",102
09/06/2017 03:57," ""strong and stable"" OR #strongandstable",17
09/06/2017 03:58, BBC Coverage,3
09/06/2017 03:58, Conservative Seats,32
09/06/2017 03:58, ITV Coverage,4
09/06/2017 03:58, Labour Seats,115
09/06/2017 03:58, Lib Dem Seats,1
09/06/2017 03:58, SNP Seats,29
09/06/2017 03:58," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:58," ""exit poll"" OR #exitpoll",70
09/06/2017 03:58," ""for the many"" OR #forthemany",7
09/06/2017 03:58," ""hung parliament"" OR #hungparliament",129
09/06/2017 03:58," ""strong and stable"" OR #strongandstable",15
09/06/2017 03:59, BBC Coverage,10
09/06/2017 03:59, Conservative Seats,34
09/06/2017 03:59, ITV Coverage,5
09/06/2017 03:59, Labour Seats,144
09/06/2017 03:59, Lib Dem Seats,7
09/06/2017 03:59, SNP Seats,36
09/06/2017 03:59," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 03:59," ""exit poll"" OR #exitpoll",80
09/06/2017 03:59," ""for the many"" OR #forthemany",17
09/06/2017 03:59," ""hung parliament"" OR #hungparliament",126
09/06/2017 03:59," ""strong and stable"" OR #strongandstable",21
09/06/2017 04:00, BBC Coverage,8
09/06/2017 04:00, Conservative Seats,33
09/06/2017 04:00, ITV Coverage,5
09/06/2017 04:00, Labour Seats,122
09/06/2017 04:00, Lib Dem Seats,13
09/06/2017 04:00, SNP Seats,23
09/06/2017 04:00," ""exit poll"" OR #exitpoll",81
09/06/2017 04:00," ""for the many"" OR #forthemany",18
09/06/2017 04:00," ""hung parliament"" OR #hungparliament",97
09/06/2017 04:00," ""strong and stable"" OR #strongandstable",11
09/06/2017 04:01, BBC Coverage,6
09/06/2017 04:01, Conservative Seats,21
09/06/2017 04:01, ITV Coverage,1
09/06/2017 04:01, Labour Seats,81
09/06/2017 04:01, Lib Dem Seats,23
09/06/2017 04:01, SNP Seats,17
09/06/2017 04:01," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:01," ""exit poll"" OR #exitpoll",73
09/06/2017 04:01," ""for the many"" OR #forthemany",14
09/06/2017 04:01," ""hung parliament"" OR #hungparliament",91
09/06/2017 04:01," ""strong and stable"" OR #strongandstable",12
09/06/2017 04:02, BBC Coverage,13
09/06/2017 04:02, Conservative Seats,38
09/06/2017 04:02, ITV Coverage,3
09/06/2017 04:02, Labour Seats,129
09/06/2017 04:02, Lib Dem Seats,23
09/06/2017 04:02, SNP Seats,17
09/06/2017 04:02," ""exit poll"" OR #exitpoll",81
09/06/2017 04:02," ""for the many"" OR #forthemany",5
09/06/2017 04:02," ""hung parliament"" OR #hungparliament",90
09/06/2017 04:02," ""strong and stable"" OR #strongandstable",14
09/06/2017 04:03, BBC Coverage,36
09/06/2017 04:03, Conservative Seats,28
09/06/2017 04:03, ITV Coverage,2
09/06/2017 04:03, Labour Seats,109
09/06/2017 04:03, Lib Dem Seats,34
09/06/2017 04:03, SNP Seats,16
09/06/2017 04:03," ""exit poll"" OR #exitpoll",95
09/06/2017 04:03," ""for the many"" OR #forthemany",10
09/06/2017 04:03," ""hung parliament"" OR #hungparliament",92
09/06/2017 04:03," ""strong and stable"" OR #strongandstable",7
09/06/2017 04:04, BBC Coverage,21
09/06/2017 04:04, Conservative Seats,27
09/06/2017 04:04, ITV Coverage,1
09/06/2017 04:04, Labour Seats,71
09/06/2017 04:04, Lib Dem Seats,29
09/06/2017 04:04, SNP Seats,28
09/06/2017 04:04," ""exit poll"" OR #exitpoll",71
09/06/2017 04:04," ""for the many"" OR #forthemany",14
09/06/2017 04:04," ""hung parliament"" OR #hungparliament",122
09/06/2017 04:04," ""strong and stable"" OR #strongandstable",21
09/06/2017 04:05, BBC Coverage,38
09/06/2017 04:05, Conservative Seats,33
09/06/2017 04:05, ITV Coverage,3
09/06/2017 04:05, Labour Seats,82
09/06/2017 04:05, Lib Dem Seats,39
09/06/2017 04:05, SNP Seats,30
09/06/2017 04:05," ""exit poll"" OR #exitpoll",81
09/06/2017 04:05," ""for the many"" OR #forthemany",9
09/06/2017 04:05," ""hung parliament"" OR #hungparliament",77
09/06/2017 04:05," ""strong and stable"" OR #strongandstable",15
09/06/2017 04:06, BBC Coverage,40
09/06/2017 04:06, Conservative Seats,28
09/06/2017 04:06, ITV Coverage,1
09/06/2017 04:06, Labour Seats,77
09/06/2017 04:06, Lib Dem Seats,84
09/06/2017 04:06, SNP Seats,20
09/06/2017 04:06," ""exit poll"" OR #exitpoll",107
09/06/2017 04:06," ""for the many"" OR #forthemany",15
09/06/2017 04:06," ""hung parliament"" OR #hungparliament",75
09/06/2017 04:06," ""strong and stable"" OR #strongandstable",23
09/06/2017 04:07, BBC Coverage,39
09/06/2017 04:07, Conservative Seats,24
09/06/2017 04:07, ITV Coverage,4
09/06/2017 04:07, Labour Seats,64
09/06/2017 04:07, Lib Dem Seats,37
09/06/2017 04:07, SNP Seats,16
09/06/2017 04:07," ""exit poll"" OR #exitpoll",79
09/06/2017 04:07," ""for the many"" OR #forthemany",10
09/06/2017 04:07," ""hung parliament"" OR #hungparliament",82
09/06/2017 04:07," ""strong and stable"" OR #strongandstable",45
09/06/2017 04:08, BBC Coverage,36
09/06/2017 04:08, Conservative Seats,11
09/06/2017 04:08, ITV Coverage,3
09/06/2017 04:08, Labour Seats,80
09/06/2017 04:08, Lib Dem Seats,30
09/06/2017 04:08, SNP Seats,11
09/06/2017 04:08," ""exit poll"" OR #exitpoll",98
09/06/2017 04:08," ""for the many"" OR #forthemany",8
09/06/2017 04:08," ""hung parliament"" OR #hungparliament",86
09/06/2017 04:08," ""strong and stable"" OR #strongandstable",44
09/06/2017 04:09, BBC Coverage,47
09/06/2017 04:09, Conservative Seats,21
09/06/2017 04:09, ITV Coverage,3
09/06/2017 04:09, Labour Seats,101
09/06/2017 04:09, Lib Dem Seats,31
09/06/2017 04:09, SNP Seats,6
09/06/2017 04:09," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:09," ""exit poll"" OR #exitpoll",106
09/06/2017 04:09," ""for the many"" OR #forthemany",21
09/06/2017 04:09," ""hung parliament"" OR #hungparliament",59
09/06/2017 04:09," ""strong and stable"" OR #strongandstable",30
09/06/2017 04:10, BBC Coverage,38
09/06/2017 04:10, Conservative Seats,17
09/06/2017 04:10, ITV Coverage,2
09/06/2017 04:10, Labour Seats,77
09/06/2017 04:10, Lib Dem Seats,11
09/06/2017 04:10, SNP Seats,17
09/06/2017 04:10," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:10," ""exit poll"" OR #exitpoll",115
09/06/2017 04:10," ""for the many"" OR #forthemany",14
09/06/2017 04:10," ""hung parliament"" OR #hungparliament",54
09/06/2017 04:10," ""strong and stable"" OR #strongandstable",36
09/06/2017 04:11, BBC Coverage,53
09/06/2017 04:11, Conservative Seats,26
09/06/2017 04:11, ITV Coverage,1
09/06/2017 04:11, Labour Seats,74
09/06/2017 04:11, Lib Dem Seats,13
09/06/2017 04:11, SNP Seats,20
09/06/2017 04:11," ""exit poll"" OR #exitpoll",134
09/06/2017 04:11," ""for the many"" OR #forthemany",14
09/06/2017 04:11," ""hung parliament"" OR #hungparliament",79
09/06/2017 04:11," ""strong and stable"" OR #strongandstable",20
09/06/2017 04:12, BBC Coverage,42
09/06/2017 04:12, Conservative Seats,20
09/06/2017 04:12, ITV Coverage,4
09/06/2017 04:12, Labour Seats,74
09/06/2017 04:12, Lib Dem Seats,9
09/06/2017 04:12, SNP Seats,12
09/06/2017 04:12," ""exit poll"" OR #exitpoll",108
09/06/2017 04:12," ""for the many"" OR #forthemany",14
09/06/2017 04:12," ""hung parliament"" OR #hungparliament",86
09/06/2017 04:12," ""strong and stable"" OR #strongandstable",33
09/06/2017 04:13, BBC Coverage,41
09/06/2017 04:13, Conservative Seats,22
09/06/2017 04:13, ITV Coverage,3
09/06/2017 04:13, Labour Seats,71
09/06/2017 04:13, Lib Dem Seats,5
09/06/2017 04:13, SNP Seats,5
09/06/2017 04:13," ""exit poll"" OR #exitpoll",113
09/06/2017 04:13," ""for the many"" OR #forthemany",16
09/06/2017 04:13," ""hung parliament"" OR #hungparliament",67
09/06/2017 04:13," ""strong and stable"" OR #strongandstable",24
09/06/2017 04:14, BBC Coverage,47
09/06/2017 04:14, Conservative Seats,11
09/06/2017 04:14, ITV Coverage,5
09/06/2017 04:14, Labour Seats,62
09/06/2017 04:14, Lib Dem Seats,12
09/06/2017 04:14, SNP Seats,6
09/06/2017 04:14," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:14," ""exit poll"" OR #exitpoll",112
09/06/2017 04:14," ""for the many"" OR #forthemany",10
09/06/2017 04:14," ""hung parliament"" OR #hungparliament",76
09/06/2017 04:14," ""strong and stable"" OR #strongandstable",24
09/06/2017 04:15, BBC Coverage,46
09/06/2017 04:15, Conservative Seats,32
09/06/2017 04:15, ITV Coverage,3
09/06/2017 04:15, Labour Seats,63
09/06/2017 04:15, Lib Dem Seats,6
09/06/2017 04:15, SNP Seats,5
09/06/2017 04:15," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:15," ""exit poll"" OR #exitpoll",105
09/06/2017 04:15," ""for the many"" OR #forthemany",14
09/06/2017 04:15," ""hung parliament"" OR #hungparliament",63
09/06/2017 04:15," ""strong and stable"" OR #strongandstable",28
09/06/2017 04:16, BBC Coverage,54
09/06/2017 04:16, Conservative Seats,34
09/06/2017 04:16, ITV Coverage,2
09/06/2017 04:16, Labour Seats,68
09/06/2017 04:16, Lib Dem Seats,11
09/06/2017 04:16, SNP Seats,3
09/06/2017 04:16," ""coalitionofchaos"" OR #coalitionofchaos",2
09/06/2017 04:16," ""exit poll"" OR #exitpoll",101
09/06/2017 04:16," ""for the many"" OR #forthemany",11
09/06/2017 04:16," ""hung parliament"" OR #hungparliament",70
09/06/2017 04:16," ""strong and stable"" OR #strongandstable",16
09/06/2017 04:17, BBC Coverage,85
09/06/2017 04:17, Conservative Seats,19
09/06/2017 04:17, ITV Coverage,6
09/06/2017 04:17, Labour Seats,77
09/06/2017 04:17, Lib Dem Seats,8
09/06/2017 04:17, SNP Seats,8
09/06/2017 04:17," ""exit poll"" OR #exitpoll",108
09/06/2017 04:17," ""for the many"" OR #forthemany",13
09/06/2017 04:17," ""hung parliament"" OR #hungparliament",148
09/06/2017 04:17," ""strong and stable"" OR #strongandstable",20
09/06/2017 04:18, BBC Coverage,91
09/06/2017 04:18, Conservative Seats,32
09/06/2017 04:18, ITV Coverage,3
09/06/2017 04:18, Labour Seats,66
09/06/2017 04:18, Lib Dem Seats,5
09/06/2017 04:18, SNP Seats,4
09/06/2017 04:18," ""coalitionofchaos"" OR #coalitionofchaos",1
09/06/2017 04:18," ""exit poll"" OR #exitpoll",99
